login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
nabinhait,nabinhait/manual_erpnext_com,2015-07-09T12:17:39Z,0,0,HTML,True,True,other
nabinhait,nabinhait/mobile,2021-12-27T04:50:40Z,0,0,,True,True,mit
nabinhait,nabinhait/non_profit,2021-12-27T04:47:58Z,0,0,,True,True,gpl-3.0
nabinhait,nabinhait/odoo,2014-06-06T09:06:38Z,0,0,Python,True,True,other
nabinhait,nabinhait/payments,2022-07-27T07:10:03Z,0,0,,True,True,mit
sanket-25,sanket-25/ahplAssignment,2024-05-24T13:40:44Z,2,2,JavaScript,True,True,
sanket-25,sanket-25/aliensociety.github.io,2022-02-22T10:54:30Z,2,2,HTML,True,True,
sanket-25,sanket-25/amazingAPIs,2024-05-04T09:24:24Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/arch-store-assignment,2023-11-30T17:37:07Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/ccsem5backend,2024-09-25T05:06:41Z,0,0,Python,True,True,
sanket-25,sanket-25/cdn,2024-03-20T20:09:02Z,0,0,,True,True,
sanket-25,sanket-25/chat-gpt,2024-02-22T07:26:09Z,2,2,Dart,True,True,
sanket-25,sanket-25/Contacts,2023-11-28T03:42:28Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/Data-Structures-Algorithms,2023-07-28T08:23:00Z,1,1,C++,True,True,
sanket-25,sanket-25/express-js-notes,2023-11-29T16:59:53Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/flutter-start,2023-07-25T08:23:28Z,0,0,Dart,True,True,
sanket-25,sanket-25/fucked_up_calculator,2023-07-10T15:34:43Z,0,0,Java,True,True,
sanket-25,sanket-25/git-hub,2024-05-24T15:04:11Z,0,0,Dart,True,True,
sanket-25,sanket-25/github-bot,2024-06-25T12:33:46Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/gsap,2023-08-10T02:08:32Z,0,0,HTML,True,True,
sanket-25,sanket-25/http-server-using-c,2024-06-21T08:37:52Z,4,4,C,True,True,
sanket-25,sanket-25/insta-clone,2023-10-07T10:25:44Z,0,0,JavaScript,True,False,
sanket-25,sanket-25/instagram-bot,2023-06-06T14:58:50Z,0,0,JavaScript,True,False,
sanket-25,sanket-25/instagram-clone,2023-11-14T20:46:25Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/iot-backend,2024-03-20T04:58:15Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/live-location,2023-09-18T03:46:27Z,0,0,Dart,True,True,
sanket-25,sanket-25/Lofi-Space,2023-09-19T10:37:53Z,0,0,,True,True,
sanket-25,sanket-25/lofi-space.github.io,2022-03-25T18:23:10Z,0,0,HTML,True,True,
sanket-25,sanket-25/lsplAssignment,2024-05-19T05:41:49Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/mathletics.github.io,2024-10-21T05:54:19Z,0,0,,True,True,
sanket-25,sanket-25/mern_bookstore,2023-12-27T10:56:39Z,0,0,,True,True,
sanket-25,sanket-25/mmiplAssignment,2024-05-06T17:04:51Z,0,0,JavaScript,True,True,
sanket-25,sanket-25/mtplAssignment,2024-05-18T16:19:29Z,1,1,Python,True,True,
sanket-25,sanket-25/navmate,2023-08-16T06:07:55Z,0,0,CSS,True,True,
sanket-25,sanket-25/nextjs,2023-11-09T21:22:42Z,0,0,JavaScript,True,True,
AgentFabulous,AgentFabulous/Android-12-Checker,2019-09-03T18:30:21Z,15,15,Python,True,True,
AgentFabulous,AgentFabulous/android_bootable_recovery,2019-11-12T05:24:11Z,1,1,C,True,True,
AgentFabulous,AgentFabulous/android_development_shell_tools,2018-01-30T14:37:56Z,0,0,Shell,True,False,apache-2.0
AgentFabulous,AgentFabulous/android_device_oneplus_bacon,2017-01-14T17:15:10Z,0,0,C,True,False,other
AgentFabulous,AgentFabulous/android_device_sony_taoshan,2016-09-29T13:26:08Z,0,0,C,True,False,
AgentFabulous,AgentFabulous/android_device_xiaomi_perseus,2019-09-07T22:19:28Z,0,0,,True,True,
AgentFabulous,AgentFabulous/android_flutter_equalizer,2020-07-14T17:05:11Z,2,2,Java,True,True,other
AgentFabulous,AgentFabulous/android_flutter_settings,2019-10-07T18:33:45Z,0,0,Java,True,True,other
AgentFabulous,AgentFabulous/android_flutter_updater,2019-02-26T15:26:33Z,11,11,Java,True,True,other
AgentFabulous,AgentFabulous/android_kernel_sony_msm8930,2017-03-25T16:21:04Z,0,0,,True,True,other
AgentFabulous,AgentFabulous/android_kernel_xiaomi_msm8953,2018-12-13T16:44:42Z,0,0,C,True,False,other
AgentFabulous,AgentFabulous/android_oreo_bacon,2017-08-27T19:19:02Z,13,13,C,True,True,other
AgentFabulous,AgentFabulous/android_oreo_taoshan,2017-09-24T14:00:19Z,0,0,C,True,True,
AgentFabulous,AgentFabulous/android_pie_bacon,2018-08-07T10:33:36Z,1,1,Makefile,True,True,
AgentFabulous,AgentFabulous/aosp-bulletin-scrape,2021-02-01T11:56:25Z,10,10,Shell,True,True,
AgentFabulous,AgentFabulous/aosp_device_sony_taoshan,2016-09-29T13:19:18Z,0,0,,True,True,
AgentFabulous,AgentFabulous/aosp_kernel_sony_msm8930,2016-09-30T08:01:55Z,0,0,,True,True,other
AgentFabulous,AgentFabulous/arch-installer,2019-10-16T10:25:55Z,0,0,Shell,True,True,mit
AgentFabulous,AgentFabulous/AudioFX,2020-08-21T11:20:04Z,8,8,Dart,True,True,
AgentFabulous,AgentFabulous/basic_img_signer,2020-02-10T12:03:13Z,2,2,Python,True,True,
AgentFabulous,AgentFabulous/begonia,2019-11-12T18:10:14Z,30,30,C,True,True,other
AgentFabulous,AgentFabulous/beryllium,2018-11-03T11:32:12Z,0,0,C,True,True,other
AgentFabulous,AgentFabulous/cmdlets,2020-03-26T17:21:46Z,5,5,C++,True,True,
AgentFabulous,AgentFabulous/cts_mirror,2019-08-11T13:50:39Z,0,0,,True,True,
AgentFabulous,AgentFabulous/device_oneplus_bacon,2017-05-19T17:24:51Z,0,0,C++,True,True,other
AgentFabulous,AgentFabulous/device_redmi_begonia,2020-01-02T16:18:39Z,1,1,Makefile,True,True,
AgentFabulous,AgentFabulous/device_zte_axon7,2019-03-24T16:00:27Z,0,0,C++,True,True,
AgentFabulous,AgentFabulous/dice,2019-10-19T11:49:17Z,0,0,Dart,True,True,
AgentFabulous,AgentFabulous/dotfiles,2020-07-03T18:10:12Z,0,0,Shell,True,True,
AgentFabulous,AgentFabulous/engine,2019-09-22T05:45:16Z,0,0,,True,False,bsd-3-clause
HarshilShah,HarshilShah/2017,2017-04-27T15:28:50Z,0,0,,True,True,
HarshilShah,HarshilShah/ActivityRings,2017-10-17T18:00:01Z,107,107,Swift,True,True,mit
HarshilShah,HarshilShah/AdventOfCode,2018-11-30T12:11:55Z,32,32,Swift,False,False,
HarshilShah,HarshilShah/better-gatsby-remark-copy-linked-files,2021-11-26T13:04:33Z,0,0,JavaScript,True,True,
HarshilShah,HarshilShah/blog-1,2019-12-17T11:08:27Z,0,0,,True,False,other
HarshilShah,HarshilShah/ChromaKit,2024-01-15T06:22:37Z,31,31,Swift,False,False,mit
HarshilShah,HarshilShah/Clocks,2021-08-25T08:24:50Z,44,44,Swift,False,False,
HarshilShah,HarshilShah/DeckTransition,2016-10-18T16:37:55Z,2187,2187,Swift,True,False,mit
HarshilShah,HarshilShah/DynamicDesktop,2019-06-08T13:04:33Z,10,10,Swift,True,True,mit
HarshilShah,HarshilShah/Genie,2021-04-11T05:59:00Z,71,71,Swift,False,False,mit
HarshilShah,HarshilShah/HarshilShah,2020-07-09T08:03:37Z,0,0,,False,False,
HarshilShah,HarshilShah/homebrew-cask,2018-10-14T13:17:25Z,0,0,Ruby,True,False,bsd-2-clause
HarshilShah,HarshilShah/IGListKit,2017-12-06T15:27:52Z,1,1,Objective-C,True,False,other
HarshilShah,HarshilShah/IGListKit-SelfSizingBinding,2017-05-13T05:42:26Z,0,0,Swift,True,True,
HarshilShah,HarshilShah/Inferno,2023-12-11T05:48:04Z,0,0,,True,True,other
HarshilShah,HarshilShah/iOSDevDirectory,2021-01-29T16:06:58Z,0,0,,True,False,mit
HarshilShah,HarshilShah/jazzy,2017-11-25T12:54:04Z,0,0,Ruby,True,True,mit
HarshilShah,HarshilShah/Jony,2017-12-01T13:52:13Z,3,3,CSS,True,True,
HarshilShah,HarshilShah/KeyboardBrightness,2022-03-16T11:36:14Z,10,10,Swift,False,False,
HarshilShah,HarshilShah/Nocturnal,2018-09-26T13:51:02Z,145,145,Swift,True,True,mit
HarshilShah,HarshilShah/NotchKit,2017-09-16T07:55:23Z,1813,1813,Swift,True,True,mit
HarshilShah,HarshilShah/PeakLocalisations,2024-01-15T07:51:47Z,0,0,Swift,False,True,
HarshilShah,HarshilShah/Scrollable-GraphView,2016-12-01T14:40:55Z,6,6,Swift,True,True,mit
HarshilShah,HarshilShah/ShadowKit,2016-12-25T15:40:17Z,0,0,Swift,True,True,mit
HarshilShah,HarshilShah/swift,2020-07-21T08:39:44Z,0,0,,True,False,apache-2.0
HarshilShah,HarshilShah/swift-case-paths,2024-10-01T16:10:46Z,0,0,,True,False,mit
HarshilShah,HarshilShah/swift-composable-architecture,2023-06-29T02:31:24Z,0,0,,True,False,mit
HarshilShah,HarshilShah/swift-evolution,2020-07-21T08:41:07Z,0,0,,True,False,apache-2.0
HarshilShah,HarshilShah/swift-identified-collections,2023-12-21T15:36:33Z,1,1,,True,False,mit
HarshilShah,HarshilShah/swift-snapshot-testing,2023-09-16T10:31:54Z,0,0,,True,False,mit
neobuddy89,neobuddy89/android,2016-09-16T11:53:10Z,0,0,,True,False,
neobuddy89,neobuddy89/android-1,2016-09-29T12:47:33Z,0,0,,True,True,
neobuddy89,neobuddy89/android-2,2018-05-01T05:07:41Z,0,0,,True,False,
neobuddy89,neobuddy89/android_device_cyanogen_msm8916-common,2015-09-13T07:55:01Z,0,0,Makefile,True,True,
neobuddy89,neobuddy89/android_device_google_marlin,2017-12-27T21:05:57Z,0,0,C++,True,True,
neobuddy89,neobuddy89/android_device_huawei_angler,2017-12-04T18:57:57Z,0,0,C++,True,True,
neobuddy89,neobuddy89/android_device_moto_shamu,2015-09-17T13:02:56Z,5,5,C++,True,True,
neobuddy89,neobuddy89/android_device_oneplus_cheeseburger,2017-10-22T04:29:49Z,1,1,C++,True,True,
neobuddy89,neobuddy89/android_device_oneplus_cheeseburger-twrp,2020-02-18T18:22:17Z,3,3,Makefile,True,True,
neobuddy89,neobuddy89/android_device_oneplus_hotdog,2020-04-03T18:14:20Z,0,0,,True,False,
neobuddy89,neobuddy89/android_device_oneplus_msm8998-common-1,2019-09-21T01:36:31Z,0,0,,True,True,
neobuddy89,neobuddy89/android_device_oneplus_sm8150-common,2020-03-28T18:39:57Z,0,0,,True,True,
neobuddy89,neobuddy89/android_device_oneplus_sm8350-common,2021-06-15T17:25:21Z,0,0,,True,True,
neobuddy89,neobuddy89/android_device_oneplus_sm8550-common,2023-08-02T16:52:55Z,1,1,,True,False,
neobuddy89,neobuddy89/android_device_oppo_common,2017-11-01T14:57:06Z,0,0,Java,True,True,
neobuddy89,neobuddy89/android_device_qcom_sepolicy,2018-01-15T21:40:36Z,0,0,Makefile,True,False,
neobuddy89,neobuddy89/android_device_razer_cheryl,2019-06-15T16:28:41Z,0,0,C++,True,True,
neobuddy89,neobuddy89/android_device_xiaomi_sm6150-common,2021-11-06T08:57:21Z,0,0,,True,True,
neobuddy89,neobuddy89/android_device_xiaomi_sm8150-common,2024-05-05T22:51:50Z,0,0,Shell,True,True,
neobuddy89,neobuddy89/android_device_xiaomi_vayu,2024-05-05T23:00:08Z,0,0,Makefile,True,True,
neobuddy89,neobuddy89/android_device_yu_lettuce,2015-09-13T07:57:05Z,1,1,C++,True,True,
neobuddy89,neobuddy89/android_external_libjpeg-turbo,2020-08-13T17:41:50Z,0,0,,True,True,other
neobuddy89,neobuddy89/android_frameworks_base,2016-09-19T17:34:22Z,0,0,Java,True,False,other
neobuddy89,neobuddy89/android_frameworks_base-1,2018-12-03T01:35:42Z,0,0,Java,True,True,other
neobuddy89,neobuddy89/android_hardware_qcom_audio,2020-04-15T12:13:18Z,0,0,C,True,True,
neobuddy89,neobuddy89/android_kernel_cyanogen_msm8916,2016-03-01T12:18:43Z,4,4,C,True,True,other
neobuddy89,neobuddy89/android_kernel_motorola_msm8226,2017-01-21T16:40:44Z,0,0,C,True,False,other
neobuddy89,neobuddy89/android_kernel_oneplus_sm8350,2021-06-15T17:26:00Z,0,0,,True,True,other
neobuddy89,neobuddy89/android_kernel_samsung_aries,2013-10-18T00:09:13Z,0,0,C,True,True,other
neobuddy89,neobuddy89/android_kernel_xiaomi_sm6150,2023-03-12T17:05:08Z,0,0,C,True,True,other
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-II_CSS3,2024-04-06T06:47:54Z,0,0,HTML,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-II_DSA,2024-03-26T15:40:56Z,1,1,C++,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-II_HTML5,2024-03-26T10:25:53Z,0,0,HTML,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_C,2023-12-25T19:17:54Z,0,0,C,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_ComputerFundamentals,2023-12-25T19:00:24Z,0,0,,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_CPP_101Programs,2023-12-25T18:19:58Z,0,0,,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_CPP_20,2024-01-01T17:00:55Z,0,0,C++,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_CPP_Video,2024-01-05T16:32:02Z,0,0,,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_NoCode,2023-12-25T18:53:37Z,0,0,,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_Python_20,2024-01-01T17:10:28Z,0,0,Python,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_Python_Lab,2024-01-01T17:03:27Z,0,0,Python,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_Python_Video,2024-01-05T16:31:26Z,0,0,,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_Scratch_Programming,2024-01-01T17:08:17Z,0,0,,True,True,
sakshikore16,sakshikore16/33Sakshi_23-27_Sem-I_Scratch_Video,2024-01-05T16:32:28Z,0,0,,True,True,
sakshikore16,sakshikore16/AOH_TechTriad,2024-03-30T06:31:22Z,0,0,,True,True,
sakshikore16,sakshikore16/CPP_Programs,2024-01-11T05:50:16Z,0,0,C++,True,True,
sakshikore16,sakshikore16/digitalloop,2024-07-19T10:08:19Z,1,1,HTML,True,True,
sakshikore16,sakshikore16/DSA_Assignment_1,2024-02-20T13:43:04Z,0,0,C++,True,True,
sakshikore16,sakshikore16/HowProductsAreBuilt_CaseStudy1,2024-03-13T17:55:24Z,0,0,,True,True,
sakshikore16,sakshikore16/HTML5_Assignment1,2024-02-22T04:37:43Z,0,0,HTML,True,True,
sakshikore16,sakshikore16/HTMLCSS_PracticalTask,2024-04-06T12:29:17Z,0,0,HTML,True,True,
sakshikore16,sakshikore16/HTML_CSS_Projects,2024-03-27T06:30:27Z,2,2,CSS,True,True,
sakshikore16,sakshikore16/HTML_Practical_Exam_Sem2Sprint1,2024-03-07T08:08:55Z,0,0,HTML,True,True,
sakshikore16,sakshikore16/Java,2024-08-06T04:54:52Z,1,1,,True,True,
sakshikore16,sakshikore16/OperatingSystem,2024-05-06T11:49:22Z,0,0,,True,True,
sakshikore16,sakshikore16/OS_Lab_Manual_Sakshi,2024-05-30T04:16:33Z,0,0,C,True,True,
sakshikore16,sakshikore16/Portfolio,2024-04-06T12:25:04Z,0,0,,True,True,
sakshikore16,sakshikore16/Python_Programs,2024-01-11T05:22:49Z,1,1,Python,True,True,
sakshikore16,sakshikore16/React_Projects,2024-06-16T09:10:01Z,4,4,JavaScript,True,True,
sakshikore16,sakshikore16/sakshikore16,2024-01-07T13:02:38Z,2,2,,True,True,
pranitbauva1997,pranitbauva1997/A-star,2016-06-05T18:09:53Z,2,2,C++,True,True,mit
pranitbauva1997,pranitbauva1997/blob_following,2016-07-25T12:45:13Z,1,1,C++,True,True,
pranitbauva1997,pranitbauva1997/c,2015-06-23T07:44:43Z,0,0,C,True,True,
pranitbauva1997,pranitbauva1997/conquest,2016-09-30T04:21:22Z,2,2,C++,True,True,
pranitbauva1997,pranitbauva1997/dotfiles,2020-09-12T18:23:52Z,2,2,Lua,True,True,
pranitbauva1997,pranitbauva1997/fastai-learning,2024-09-02T14:32:18Z,0,0,Jupyter Notebook,True,True,
pranitbauva1997,pranitbauva1997/fintools,2024-08-27T13:28:17Z,0,0,TypeScript,True,False,
pranitbauva1997,pranitbauva1997/know-your-term-sheet,2024-08-10T16:31:45Z,3,3,HTML,True,False,
pranitbauva1997,pranitbauva1997/krssg-interview,2015-08-24T18:33:26Z,0,0,Python,True,True,unlicense
pranitbauva1997,pranitbauva1997/learn-it,2017-04-14T08:34:24Z,1,1,Haskell,True,True,bsd-3-clause
pranitbauva1997,pranitbauva1997/nd065-techtrends,2021-06-05T07:17:06Z,1,1,Python,True,True,
pranitbauva1997,pranitbauva1997/nginx-playground,2022-09-12T17:09:48Z,1,1,Python,True,True,
pranitbauva1997,pranitbauva1997/no-distract,2018-06-10T06:18:29Z,8,8,Shell,True,True,
pranitbauva1997,pranitbauva1997/ollama,2024-09-24T17:09:42Z,0,0,,True,False,mit
pranitbauva1997,pranitbauva1997/opencv_tutorial,2015-12-08T17:19:42Z,11,11,C++,True,True,
pranitbauva1997,pranitbauva1997/pb-table-code,2017-03-14T19:04:38Z,1,1,Java,True,True,
pranitbauva1997,pranitbauva1997/placements_stalker,2019-11-24T15:44:11Z,7,7,Python,True,True,
pranitbauva1997,pranitbauva1997/pranitbauva1997,2020-07-10T15:57:21Z,1,1,,True,True,
pranitbauva1997,pranitbauva1997/ruby_practise,2017-05-19T22:30:42Z,1,1,Ruby,True,True,
pranitbauva1997,pranitbauva1997/scientific-computing,2015-12-20T10:02:55Z,1,1,C,True,True,
pranitbauva1997,pranitbauva1997/sherlock,2016-01-08T11:31:45Z,0,0,Arduino,True,True,
pranitbauva1997,pranitbauva1997/single-view-stereo,2017-08-13T20:37:42Z,1,1,C++,True,True,
pranitbauva1997,pranitbauva1997/splitwise-demo,2022-01-05T11:57:59Z,1,1,Go,True,True,
pranitbauva1997,pranitbauva1997/tasks_round,2017-02-22T12:45:27Z,2,2,TeX,True,True,
pranitbauva1997,pranitbauva1997/todo_app_flask,2017-10-26T06:22:42Z,1,1,Python,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_C,2024-01-01T05:18:05Z,0,0,C,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_Computer_Fundamentals,2024-01-04T10:02:10Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_CPP_101Programs,2023-12-30T06:40:20Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_CPP_20,2024-01-02T06:26:16Z,0,0,C++,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_CPP_Video,2024-01-05T11:36:36Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_NoCode,2024-01-02T06:51:47Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_Python_20,2024-01-02T06:31:23Z,0,0,Python,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_Python_Lab,2024-01-02T06:33:07Z,0,0,Python,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_Python_Video,2024-01-05T11:36:10Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_Scratch_Program,2024-01-02T06:48:51Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/24Tanmay_23-27_Sem-1_Scratch_Video,2024-01-05T11:36:59Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/25_Programs,2024-06-02T17:23:22Z,0,0,C++,True,True,
TanmayGharat1505,TanmayGharat1505/assignments,2023-08-28T04:41:45Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/CSS3,2024-06-06T05:14:38Z,0,0,HTML,True,True,
TanmayGharat1505,TanmayGharat1505/Demo,2023-09-06T08:49:46Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/Demo01,2023-09-06T18:01:08Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/DSA_Assignment,2024-02-27T04:18:58Z,0,0,C++,True,True,
TanmayGharat1505,TanmayGharat1505/How-Product-are-Built,2024-03-06T15:21:00Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/HTML_Assignment,2024-02-22T04:40:08Z,0,0,HTML,True,True,
TanmayGharat1505,TanmayGharat1505/HTML_Assignment_Form,2024-02-22T04:50:59Z,0,0,HTML,True,True,
TanmayGharat1505,TanmayGharat1505/InShorts-Demo-Day,2024-06-24T04:32:14Z,0,0,JavaScript,True,True,
TanmayGharat1505,TanmayGharat1505/Javascript,2024-05-10T07:25:50Z,0,0,JavaScript,True,True,
TanmayGharat1505,TanmayGharat1505/LeetCode,2024-06-02T17:18:30Z,0,0,C++,True,True,
TanmayGharat1505,TanmayGharat1505/luproj,2023-08-22T05:52:41Z,0,0,HTML,True,True,
TanmayGharat1505,TanmayGharat1505/Object-Oriented_CPP,2024-06-13T11:04:11Z,0,0,C++,True,True,
TanmayGharat1505,TanmayGharat1505/OS_LAB_MANUAL,2024-05-06T11:08:34Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/OS_Practical,2024-05-30T04:17:34Z,0,0,C,True,True,
TanmayGharat1505,TanmayGharat1505/Practice,2023-08-21T09:24:00Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/Practice02,2023-09-06T04:39:05Z,0,0,,True,True,
TanmayGharat1505,TanmayGharat1505/practice1,2023-08-21T10:11:31Z,0,0,,True,True,
PremThakareitm,PremThakareitm/02Prem_23-27_Sem-I_ComputerFundamentals,2023-12-28T18:50:21Z,0,0,,True,True,
PremThakareitm,PremThakareitm/02Prem_23-27_Sem-I_CPP_LabFile,2023-12-28T18:04:21Z,0,0,C++,True,True,
PremThakareitm,PremThakareitm/02Prem_23-27_Sem-I_Github,2023-12-28T18:41:23Z,0,0,C++,True,True,
PremThakareitm,PremThakareitm/02Prem_23-27_Sem-I_NoCode,2023-12-28T18:18:03Z,0,0,,True,True,
PremThakareitm,PremThakareitm/02Prem_23-27_Sem-I_Python_LabFile,2023-12-28T18:00:39Z,0,0,Python,True,True,
PremThakareitm,PremThakareitm/02Prem_23-27_Sem-I_Python_Problem_Statements,2023-12-27T07:48:55Z,0,0,Python,True,True,
PremThakareitm,PremThakareitm/02Prem_23-27_Sem-I_Scratch_Hackathon,2023-12-28T18:08:47Z,0,0,,True,True,
PremThakareitm,PremThakareitm/02_Prem_Thakare_23-27_Resume-Portfolio,2024-04-06T13:47:26Z,0,0,CSS,True,True,
PremThakareitm,PremThakareitm/Cpp_101_Codes,2023-10-03T12:31:57Z,2,2,C++,True,True,
PremThakareitm,PremThakareitm/CSS_Lab_Manual_Sem-II,2024-04-06T13:30:57Z,0,0,HTML,True,True,
PremThakareitm,PremThakareitm/C_Program,2023-12-28T17:48:43Z,0,0,C,True,True,
PremThakareitm,PremThakareitm/Data-Structures-Algorithms,2024-01-16T12:35:26Z,0,0,,True,True,
PremThakareitm,PremThakareitm/DSA_Lab_Manual_Sem-II,2024-04-08T17:27:54Z,0,0,C++,True,True,
PremThakareitm,PremThakareitm/DSA_Problem_Statements,2024-03-11T10:36:58Z,0,0,C++,True,True,
PremThakareitm,PremThakareitm/Figma_Projects,2024-06-15T17:12:53Z,2,2,,True,True,
PremThakareitm,PremThakareitm/Hotel_Service_Management,2023-12-24T18:21:09Z,0,0,Python,True,True,
PremThakareitm,PremThakareitm/How-products-are-Build.,2024-03-05T18:32:16Z,0,0,,True,True,
PremThakareitm,PremThakareitm/HTML-Exam,2024-03-07T08:01:56Z,0,0,HTML,True,True,
PremThakareitm,PremThakareitm/HTML_Lab_Manual_Sem-II,2024-04-06T13:31:18Z,0,0,HTML,True,True,
PremThakareitm,PremThakareitm/HTML_Program,2024-01-15T18:12:16Z,3,3,HTML,True,True,
PremThakareitm,PremThakareitm/ISRO_Clone_Website,2024-04-06T13:39:30Z,0,0,HTML,True,True,
PremThakareitm,PremThakareitm/Java-Pogramming,2024-08-10T06:34:40Z,0,0,Java,True,True,
PremThakareitm,PremThakareitm/JavaScript_Sem-II,2024-04-25T04:32:47Z,0,0,,True,True,
PremThakareitm,PremThakareitm/LeetCodee,2024-10-20T15:05:02Z,0,0,C++,True,False,
PremThakareitm,PremThakareitm/Mental_Health_App-Backup-,2024-05-13T13:05:20Z,0,0,,True,True,
PremThakareitm,PremThakareitm/OperatingSystem_Lab_Praticals,2024-05-06T06:40:00Z,0,0,C,True,True,
PremThakareitm,PremThakareitm/Operating_System_Pratical,2024-05-30T04:11:34Z,0,0,,True,True,
PremThakareitm,PremThakareitm/Participation_Images,2024-01-05T18:45:13Z,0,0,,True,True,
PremThakareitm,PremThakareitm/practicedemo,2023-08-21T10:05:56Z,0,0,,True,True,
PremThakareitm,PremThakareitm/PremThakareitm,2024-01-08T12:49:30Z,2,2,,True,True,
